,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_RESULT
45388,0,24.9,6.3,1.3,made
45389,7,9.2,2.9,5.4,missed
45390,0,26.4,4.3,1.3,missed
45391,17,14.8,4.2,14.9,made
45392,0,24.8,3.7,2.5,missed
45393,21,3.1,1.9,15.2,made
45394,2,3.0,1.4,3.8,missed
45395,0,12.9,5.0,1.0,missed
45396,0,22.5,4.1,2.5,made
45397,2,4.8,2.1,3.2,missed
45398,8,24.0,5.9,7.3,missed
45399,2,16.2,3.9,2.9,made
45400,0,11.8,8.9,0.9,missed
45401,0,24.7,8.3,0.7,missed
45402,0,25.3,3.9,1.0,made
45403,13,1.4,0.3,8.9,missed
45404,0,23.9,5.0,0.9,missed
45405,2,12.1,3.4,3.1,missed
45406,9,8.7,4.3,8.0,made
45407,11,16.1,3.1,10.0,made
45408,2,25.4,4.0,2.5,made
45409,2,19.2,7.2,3.1,made
45410,6,3.4,2.3,5.0,missed
45411,5,15.2,4.5,4.1,made
45412,5,6.4,5.0,5.2,made
45413,7,9.4,5.3,7.6,missed
45414,3,4.9,2.8,3.8,made
45415,5,24.9,5.1,5.4,missed
45416,1,18.5,6.8,1.4,made
45417,6,24.1,7.0,4.7,made
45418,2,20.4,5.1,2.8,missed
45419,1,3.9,6.7,2.0,made
45420,7,12.4,0.3,6.0,made
45421,10,14.3,4.2,9.2,missed
45422,0,24.3,4.5,0.8,made
45423,2,20.7,4.3,3.3,missed
45424,3,17.7,3.4,4.4,missed
45425,6,4.3,2.7,6.6,made
45426,1,11.7,2.8,2.2,made
45427,0,26.2,5.4,1.0,made
45428,2,13.1,3.9,2.2,made
45429,0,24.3,14.2,1.2,missed
45430,9,2.7,1.3,8.6,missed
45431,0,22.7,3.0,1.2,missed
45432,0,24.6,11.3,0.9,missed
45433,10,4.5,1.3,9.5,made
45434,0,33.7,10.0,3.2,missed
45435,4,17.3,5.3,4.6,made
45436,6,24.8,5.0,6.0,missed
45437,0,24.1,10.6,0.9,missed
45438,0,3.7,6.5,2.4,made
45439,13,8.2,3.2,10.5,missed
45440,7,14.7,2.0,5.8,missed
45441,11,1.7,0.2,11.8,made
45442,2,7.6,1.7,5.8,made
45443,7,19.2,3.8,5.9,made
45444,7,25.5,1.9,6.7,missed
45445,1,3.2,0.2,1.7,made
45446,6,25.5,6.4,5.8,missed
45447,21,20.4,3.8,19.1,missed
45448,2,24.5,5.7,1.8,missed
45449,9,11.5,2.1,7.3,missed
45450,4,18.5,6.2,4.2,missed
45451,5,11.8,2.9,4.1,missed
45452,2,5.9,1.9,2.2,missed
45453,0,2.5,0.7,4.5,made
45454,2,20.7,3.7,2.5,made
45455,3,24.4,5.4,4.5,made
45456,10,24.9,0.9,8.3,made
45457,5,4.0,2.7,4.6,made
45458,7,24.3,1.9,6.1,made
45459,5,20.6,2.3,5.7,missed
45460,9,18.2,4.1,8.0,made
45461,4,1.4,5.5,3.4,missed
45462,1,23.7,2.2,1.4,missed
45463,0,12.7,2.3,0.0,missed
45464,5,11.7,0.7,7.8,missed
45465,2,15.8,2.5,2.3,missed
45466,0,24.3,18.9,1.2,made
45467,0,22.8,4.0,0.9,made
45468,5,19.5,3.5,5.6,missed
45469,0,24.9,4.2,0.8,made
45470,2,27.7,3.0,2.1,missed
45471,3,6.9,4.0,3.3,missed
45472,0,25.9,6.7,0.8,made
45473,7,2.8,2.6,6.2,made
45474,10,2.8,1.4,8.7,missed
45475,0,24.5,5.5,1.0,missed
45476,0,24.7,4.4,0.9,made
45477,2,22.2,2.9,2.0,made
45478,0,26.2,3.6,1.1,made
45479,8,24.5,1.9,8.6,missed
45480,0,25.8,3.8,0.8,missed
45481,1,23.2,4.3,3.3,missed
45482,1,1.6,0.9,1.7,made
45483,0,24.8,12.0,0.9,made
45484,0,22.9,4.9,1.0,made
45485,3,2.9,1.6,2.4,made
45486,0,19.5,4.4,1.0,missed
45487,1,2.7,7.9,2.8,made
45488,7,27.0,5.2,5.4,missed
45489,5,3.5,2.0,4.5,missed
45490,11,17.8,3.8,8.6,made
45491,8,2.3,2.6,7.0,made
45492,4,6.3,3.1,4.8,missed
45493,3,25.0,5.1,1.1,missed
45494,19,2.0,1.0,19.6,made
45495,9,23.9,1.5,5.8,made
45496,10,24.4,4.9,9.1,made
45497,5,24.5,1.9,2.8,made
45498,2,25.9,2.7,2.2,missed
45499,1,24.8,4.4,1.2,missed
45500,20,6.8,3.6,17.5,missed
45501,3,6.7,2.4,4.0,missed
45502,0,25.1,9.0,0.9,missed
45503,7,12.4,3.1,5.0,missed
45504,14,24.9,5.5,12.6,made
45505,7,0.9,2.3,7.6,missed
45506,11,2.6,2.3,10.3,made
45507,0,24.9,4.2,0.9,missed
45508,12,15.0,4.6,10.1,missed
45509,0,1.3,3.1,1.3,made
45510,8,8.5,0.0,6.9,missed
45511,1,2.5,4.4,3.8,made
45512,3,3.4,3.5,4.2,made
45513,4,17.2,5.3,4.0,made
45514,4,2.5,2.9,3.2,made
45515,14,25.5,5.9,13.5,made
45516,0,24.8,5.5,2.5,missed
45517,14,12.8,5.0,10.2,missed
45518,6,19.2,3.6,4.8,missed
45519,0,22.8,3.7,1.9,made
45520,5,5.3,3.5,5.6,made
45521,0,25.0,4.7,2.0,made
45522,0,24.2,7.4,0.7,missed
45523,0,24.5,8.2,0.9,missed
45524,5,20.9,3.7,4.3,missed
45525,0,22.7,3.6,3.0,made
45526,0,24.4,7.2,1.2,made
45527,3,1.1,2.1,3.8,made
45528,4,1.2,1.7,4.1,missed
45529,18,5.5,1.6,16.9,missed
45530,18,5.2,2.3,17.1,missed
45531,0,1.6,1.1,1.1,made
45532,3,5.4,0.2,3.3,made
45533,6,18.6,2.8,5.5,made
45534,3,6.6,5.8,4.1,made
45535,8,25.0,4.4,6.7,made
45536,10,5.1,2.5,9.4,made
45537,7,14.8,3.2,6.4,missed
45538,0,23.2,4.8,0.7,missed
45539,9,2.2,1.8,8.4,missed
45540,4,23.9,5.5,3.6,missed
45541,6,10.4,3.6,5.4,missed
45542,2,2.8,2.5,3.0,made
45543,7,24.9,0.8,6.1,made
45544,0,24.5,1.9,1.6,missed
45545,17,3.6,1.5,14.0,made
45546,3,3.0,1.6,3.1,missed
45547,15,1.0,2.6,10.3,missed
45548,4,20.2,2.5,4.2,made
45549,10,12.9,4.4,7.8,made
45550,15,21.0,4.1,14.0,missed
45551,5,6.6,0.0,4.0,made
45552,3,3.9,1.9,4.4,made
45553,8,16.9,1.6,6.4,missed
45554,19,5.1,1.2,12.2,missed
45555,1,0.9,2.0,2.1,made
45556,14,24.9,6.8,14.3,made
45557,14,7.2,3.9,12.1,missed
45558,0,5.3,1.5,2.0,missed
45559,6,2.5,0.0,10.5,missed
45560,0,26.7,6.3,1.7,missed
45561,2,10.5,3.0,4.8,missed
45562,8,27.4,6.4,9.9,missed
45563,12,14.5,4.0,8.7,missed
45564,5,17.2,4.8,5.5,made
45565,3,1.5,2.6,3.1,missed
45566,11,20.7,3.4,8.8,missed
45567,4,26.3,3.7,3.4,missed
45568,2,13.0,2.8,3.6,missed
45569,0,23.3,5.3,3.3,missed
45570,2,16.8,2.7,5.2,missed
45571,25,15.2,5.5,19.2,missed
45572,1,2.5,4.4,1.9,made
45573,3,9.8,1.4,2.5,missed
45574,0,23.9,3.7,0.7,made
45575,10,25.8,3.0,8.2,missed
45576,2,19.1,2.8,3.6,made
45577,1,18.5,3.8,4.4,missed
45578,2,9.0,2.5,4.2,made
45579,4,14.7,3.0,2.4,missed
45580,8,1.2,0.0,8.1,made
45581,7,3.4,1.2,6.5,missed
45582,11,11.7,4.9,12.3,missed
45583,8,12.7,2.7,5.5,missed
45584,3,2.9,1.6,3.3,made
45585,1,11.9,1.8,1.6,missed
45586,6,20.7,2.3,5.5,missed
45587,0,24.9,8.2,0.4,made
45588,8,6.5,3.1,6.4,missed
45589,2,25.1,4.5,1.9,missed
45590,3,22.1,3.9,4.3,missed
45591,0,2.2,12.5,2.2,made
45592,0,26.3,5.1,2.5,missed
45593,0,5.3,4.7,1.9,made
45594,9,25.4,2.9,9.5,made
45595,3,15.3,3.1,3.6,missed
45596,0,23.9,3.2,0.6,missed
45597,5,16.8,3.2,7.2,made
45598,5,5.5,1.2,5.4,made
45599,0,26.5,4.8,1.0,missed
45600,0,15.8,5.7,0.0,made
45601,11,24.8,8.3,10.2,missed
45602,6,18.2,3.8,8.0,made
45603,9,2.0,4.7,8.0,made
45604,0,22.9,1.4,0.7,missed
45834,9,7.0,0.8,9.5,missed
45835,8,5.4,2.5,7.9,missed
45836,0,23.2,3.5,5.6,made
45837,0,27.1,3.9,2.0,missed
45838,2,3.1,3.5,2.7,made
45839,7,5.7,0.2,8.3,missed
45840,0,2.9,1.3,0.0,made
45841,0,23.2,2.6,7.0,missed
45842,0,23.9,7.5,1.0,missed
45843,1,15.4,4.7,2.6,made
45844,18,4.3,2.2,17.3,made
45845,8,5.3,2.5,7.8,missed
45846,4,3.3,5.9,2.8,made
45847,0,25.9,4.2,4.3,made
45848,0,26.8,3.7,1.4,made
45849,22,2.6,4.2,21.7,made
45850,16,14.8,4.8,14.3,made
45851,2,19.8,3.3,4.9,missed
45852,9,4.3,0.0,6.7,made
45853,8,16.9,4.6,10.1,made
45854,13,22.6,4.7,11.4,missed
45855,3,10.3,3.1,2.5,made
45856,13,2.9,3.2,11.7,made
45857,14,7.9,3.1,14.2,missed
45858,3,21.8,4.2,10.1,made
45859,18,4.8,0.0,17.9,missed
45860,0,4.0,0.0,0.0,missed
45861,1,3.5,0.7,2.2,made
45862,2,20.0,5.1,2.2,missed
45863,8,5.7,0.0,7.2,made
45864,4,2.1,8.8,3.4,made
45865,0,41.0,15.8,1.0,missed
45866,6,10.7,3.2,4.4,missed
45867,2,2.1,1.0,6.0,made
45868,1,5.6,2.4,1.3,made
45869,0,1.2,6.7,1.0,missed
45870,4,18.9,4.9,5.1,made
45871,9,5.8,1.3,9.3,missed
45872,4,16.6,4.3,10.4,missed
45873,3,2.7,1.1,3.9,made
45874,3,9.3,3.2,3.8,missed
45875,10,4.3,2.0,11.1,made
45876,1,5.8,2.5,1.9,made
45877,18,25.1,4.7,19.1,missed
45878,0,26.0,5.7,2.7,made
45879,1,4.1,2.1,7.9,made
45880,0,27.9,7.4,4.0,missed
45881,0,7.7,15.9,2.2,made
45882,0,12.8,2.4,2.3,missed
45883,12,11.9,4.2,12.4,made
45884,3,2.5,0.3,4.3,missed
45885,0,7.4,1.8,2.2,missed
45886,13,2.4,3.5,14.8,missed
45887,6,25.9,4.0,11.8,missed
45888,3,11.0,4.0,7.3,missed
45889,4,25.6,4.9,4.8,made
45890,7,25.3,7.1,7.9,missed
45891,6,18.7,4.9,7.9,made
45892,13,19.2,4.2,12.3,made
45893,6,25.2,4.8,7.6,made
45894,16,25.4,3.3,12.3,missed
45895,3,2.2,2.9,3.4,made
45896,17,10.9,3.3,17.0,missed
45897,6,16.0,4.0,8.7,made
45898,5,25.3,4.0,5.7,missed
45899,9,6.4,2.6,8.7,missed
45900,6,22.7,3.6,15.7,made
45901,14,25.3,6.1,14.5,missed
45902,18,1.0,0.0,22.5,missed
45903,6,23.5,3.3,20.0,missed
45904,24,3.2,1.4,23.3,missed
45905,4,25.8,6.1,5.7,missed
45906,18,5.6,3.1,17.7,missed
45907,0,25.9,12.8,1.2,made
45908,4,5.2,2.2,8.0,made
45909,4,7.3,5.5,3.9,missed
45910,1,8.1,4.3,1.4,made
45911,15,7.5,5.1,13.3,made
45912,6,3.2,3.4,9.3,made
45913,2,22.9,4.2,6.3,missed
45914,6,24.7,9.3,8.4,made
45915,0,5.1,2.1,0.0,made
45916,6,25.5,4.1,4.5,made
45917,8,22.7,3.9,6.8,made
45918,6,25.6,5.0,6.2,missed
45919,3,21.3,4.3,9.5,made
45920,5,24.9,3.0,5.8,made
45921,0,31.1,5.2,1.0,missed
45922,5,5.7,2.0,4.5,missed
45923,2,19.2,3.3,5.2,made
45924,2,24.9,2.8,3.8,missed
45925,16,25.6,6.3,14.8,made
45926,6,25.3,5.3,7.9,missed
45927,3,3.7,46.9,3.6,made
45928,2,4.9,2.2,2.4,made
45929,1,23.1,3.9,6.8,missed
45930,1,21.2,4.5,5.9,missed
45931,4,6.2,0.9,8.4,made
45932,21,26.5,4.6,20.1,missed
45933,2,1.7,2.2,4.1,made
45934,0,25.9,9.7,2.6,missed
45935,5,7.8,3.0,3.6,missed
45936,1,5.5,33.3,2.2,made
45937,4,24.4,4.8,6.1,missed
45938,6,3.2,0.7,6.1,made
45939,0,34.7,3.9,2.6,missed
45940,7,24.7,4.2,5.4,missed
45941,3,9.5,1.4,3.0,missed
45942,6,22.3,6.3,6.8,missed
45943,7,3.6,2.5,6.2,made
45944,1,27.9,6.1,1.8,missed
45945,21,6.0,3.0,18.3,made
45946,12,25.2,4.3,10.8,made
45947,1,5.0,14.7,3.3,made
45948,0,3.1,0.9,0.7,made
45949,4,18.3,3.0,8.3,made
45950,1,20.3,4.5,2.6,missed
45951,2,4.8,11.5,2.2,made
45952,11,25.5,4.7,10.7,made
45953,3,24.5,8.4,3.5,missed
45954,3,23.7,5.1,4.3,missed
45955,5,26.5,4.6,7.9,missed
45956,2,7.2,4.3,2.8,missed
45957,3,7.0,2.9,6.5,made
45958,0,41.9,1.9,0.7,missed
45959,1,12.6,6.0,2.3,missed
45960,0,23.7,4.3,3.0,missed
45961,1,5.0,2.7,2.0,made
45962,18,25.6,6.2,19.3,missed
45963,10,5.6,2.0,7.8,missed
45964,0,20.8,6.0,0.8,missed
45965,2,2.8,8.9,5.0,made
45966,2,4.2,1.0,2.8,made
45967,3,18.7,4.9,3.0,made
45968,1,15.0,5.5,5.8,missed
45969,3,11.5,3.9,5.2,made
45970,10,6.8,4.4,10.7,missed
45971,4,3.8,3.6,4.6,made
45972,14,26.3,2.7,20.9,missed
45973,1,20.4,7.7,1.6,missed
45974,3,6.5,3.0,2.6,made
45975,2,25.9,8.5,4.0,made
45976,1,25.7,5.6,2.0,missed
45977,0,28.3,7.5,1.2,made
45978,0,24.8,5.6,0.7,made
45979,3,22.9,4.1,4.3,missed
45980,16,17.0,9.8,18.0,made
45981,3,9.5,2.2,2.3,made
45982,6,7.1,2.2,4.4,made
45983,11,11.5,2.8,12.6,missed
45984,2,16.5,3.4,5.5,missed
45985,0,14.4,11.2,0.0,made
45986,0,25.3,4.5,2.0,made
45987,0,25.0,4.4,1.2,missed
45988,4,22.9,4.9,3.8,missed
45989,10,4.0,1.3,9.0,made
45990,7,28.6,4.9,3.4,missed
45991,11,4.5,1.6,9.0,made
45992,2,23.3,3.3,5.2,made
45993,0,15.8,2.6,1.8,missed
45994,0,20.9,3.2,2.3,missed
45995,1,21.5,8.8,2.0,missed
45996,1,25.4,9.2,1.1,missed
45997,0,25.8,5.5,1.0,missed
45998,3,3.5,1.9,2.4,made
45999,1,2.9,2.5,1.4,made
46000,1,10.4,6.8,2.9,made
46001,6,19.5,6.5,6.3,missed
46002,9,26.2,5.4,7.8,made
46003,6,26.6,2.7,5.3,missed
46004,10,11.6,4.1,10.0,missed
46005,4,8.5,1.8,3.7,made
46006,15,25.2,4.9,13.2,missed
46007,4,21.7,5.9,4.0,made
46008,14,23.7,5.0,12.2,missed
46009,15,25.0,5.2,12.5,missed
46010,1,5.1,3.2,1.8,made
46011,6,6.7,1.7,11.3,missed
46012,0,3.3,2.8,0.8,made
46013,15,3.6,1.4,12.8,made
46014,13,8.4,2.8,14.2,missed
46015,3,20.7,5.0,3.4,made
46016,4,5.7,0.3,3.8,made
46017,6,4.8,3.4,5.1,missed
46018,7,26.5,5.3,7.6,missed
46019,3,3.4,0.9,3.4,missed
46020,7,12.8,2.8,6.7,missed
46021,0,28.9,4.1,0.0,missed
46022,3,4.6,1.0,2.8,made
46023,10,22.5,5.2,6.9,made
46024,10,25.4,4.5,9.2,missed
46025,3,36.8,4.9,2.5,missed
46026,2,22.6,4.5,2.6,missed
46027,0,6.1,2.9,1.4,made
46028,1,8.0,3.2,1.4,made
46029,2,20.6,3.7,2.4,made
46030,3,5.8,7.5,3.6,missed
46031,0,25.1,7.7,1.0,missed
46032,3,42.9,3.1,2.1,missed
46033,2,24.6,4.6,2.7,made
46034,0,20.2,6.3,1.1,made
46035,3,23.5,4.2,2.6,made
46036,6,26.2,3.3,5.4,missed
46037,6,25.8,4.8,5.4,made
46038,0,28.5,5.1,1.1,missed
46039,15,25.7,5.0,10.5,missed
46040,3,11.3,3.4,2.8,missed
46041,15,2.8,3.0,14.8,missed
46042,5,6.4,3.2,4.7,made
46043,5,3.0,2.3,6.6,made
46044,6,2.3,1.4,9.6,made
46045,3,1.9,3.3,5.8,made
46046,6,6.1,3.0,7.0,missed
46047,0,25.1,5.9,1.2,missed
46048,4,6.7,5.1,4.6,missed
46049,7,21.7,5.6,8.7,made
46050,5,5.2,5.0,6.3,made
46051,6,13.6,3.5,7.1,missed
46052,2,11.9,3.7,4.7,missed
46053,4,6.9,2.1,5.8,made
46054,22,19.2,3.9,20.1,missed
46055,8,18.8,2.6,6.8,missed
46056,18,25.2,4.0,18.7,missed
46057,0,0.5,5.3,0.7,made
46058,3,19.3,6.9,4.8,made
46059,6,14.7,3.9,7.2,made
46060,14,29.4,6.0,13.3,missed
46061,2,5.1,9.8,3.6,made
46062,10,26.2,4.4,9.5,missed
46063,3,8.4,2.2,1.9,missed
46064,0,23.0,12.5,1.2,missed
46065,2,1.4,2.1,2.9,missed
46066,0,4.9,6.1,0.4,made
46067,6,8.8,0.3,5.4,missed
46068,16,8.5,0.8,13.3,made
46069,3,5.8,2.2,3.5,missed
46070,5,4.1,3.0,6.0,made
46071,5,8.2,0.0,6.0,made
46072,0,24.9,7.3,1.3,made
46073,0,2.2,3.9,0.0,made
46074,2,16.9,4.1,5.9,made
46075,2,17.6,4.6,3.0,missed
46076,2,19.9,3.1,6.0,missed
46077,0,4.7,7.5,0.8,made
46078,0,24.5,6.7,1.0,made
46079,4,25.6,3.5,4.5,missed
46080,0,5.2,4.3,1.0,made
46081,2,21.6,7.5,2.3,made
46082,3,5.8,3.9,4.0,missed
46083,7,21.2,4.6,11.2,missed
46084,8,4.9,2.8,7.8,made
46085,5,6.6,4.3,5.8,made
46086,0,24.2,5.3,0.9,missed
46087,6,11.9,2.5,5.1,missed
46088,0,20.0,4.3,2.7,missed
46089,1,18.1,3.2,5.7,missed
46090,6,24.0,7.8,5.3,missed
46091,5,20.6,5.0,6.9,missed
46092,16,24.8,5.1,14.0,missed
46093,3,5.6,2.2,2.9,made
46094,0,27.2,4.9,4.3,missed
46095,8,6.5,1.9,6.8,made
46096,7,7.4,3.0,6.4,missed
46097,14,2.5,3.3,12.6,missed
46098,5,3.3,1.8,4.4,made
46099,6,2.5,4.2,5.2,made
46100,0,32.0,4.5,1.5,missed
46101,15,5.4,2.4,19.7,made
46102,5,16.0,4.3,6.7,made
46103,0,18.7,3.8,2.3,missed
46104,2,15.1,4.1,8.5,missed
46105,1,3.8,1.6,6.6,made
46106,0,27.2,4.7,1.1,made
46107,5,26.4,5.3,7.2,missed
46108,2,4.6,2.2,3.7,made
46109,20,24.3,4.5,22.1,missed
46110,8,21.5,5.4,9.1,made
46111,2,12.8,3.9,3.8,missed
46112,4,25.1,10.4,5.1,missed
46113,2,21.7,7.2,2.2,made
46114,9,4.3,3.7,12.4,made
46115,3,22.6,5.6,5.0,made
46116,2,27.9,3.9,3.3,made
46117,2,22.1,3.9,3.9,made
46118,1,25.6,3.8,0.9,missed
46119,2,16.6,2.9,9.3,missed
46120,0,6.5,11.8,2.4,made
46121,11,11.5,3.1,9.1,missed
46122,0,23.8,5.4,5.7,missed
46123,7,3.4,1.8,7.5,missed
46124,0,1.7,5.7,0.6,made
46125,1,15.9,4.5,1.7,missed
46126,0,22.3,4.0,4.6,missed
46127,2,25.5,6.6,2.6,missed
46128,4,5.9,3.0,3.2,made
46129,5,9.5,2.2,5.6,missed
46130,13,18.4,4.1,12.1,missed
46131,1,18.1,4.0,5.0,made
46132,5,24.5,10.2,3.7,made
46133,9,4.3,3.2,8.8,made
46134,2,1.4,3.9,4.0,made
46135,0,30.2,6.9,1.1,missed
46136,2,4.1,1.8,1.8,missed
46137,0,3.4,2.1,1.0,made
46138,6,6.8,3.8,7.9,missed
46139,5,7.7,0.9,6.0,missed
46140,1,5.2,1.1,3.1,missed
46141,12,6.7,1.7,12.4,made
46142,5,4.2,6.0,5.4,made
46143,5,4.8,3.1,13.7,made
46144,2,5.5,2.4,2.2,made
46145,0,23.0,6.8,0.8,missed
46146,7,5.6,2.0,5.8,made
46147,2,6.6,2.2,3.1,missed
46148,0,3.4,2.8,1.0,missed
46149,0,19.0,4.9,4.2,made
46150,10,6.1,3.2,11.0,made
46151,0,29.0,7.8,1.4,missed
46152,6,12.7,4.9,6.4,made
46153,9,16.3,3.6,8.9,missed
46154,17,29.5,2.4,17.5,missed
46155,0,27.8,6.4,0.9,missed
46156,4,14.7,2.2,5.6,missed
46157,0,5.5,7.7,1.0,made
46158,3,3.9,1.8,5.7,made
46159,17,4.8,3.4,15.9,missed
46160,5,8.4,1.8,4.6,missed
46161,10,16.3,4.1,8.0,made
46162,6,5.5,0.5,4.7,missed
46163,1,2.7,3.0,1.6,missed
46164,2,2.4,1.6,3.2,missed
46165,0,20.5,4.6,6.4,made
46166,1,5.8,3.6,1.2,made
46167,7,21.4,6.5,4.2,missed
46168,4,3.0,2.4,4.0,made
46169,16,4.9,2.9,12.3,made
46170,0,23.7,3.2,2.3,missed
46171,2,9.0,5.3,3.6,missed
46172,0,26.6,9.4,0.8,missed
46173,2,4.0,1.9,6.0,made
46174,0,17.0,4.6,0.8,missed
46175,24,4.9,0.8,21.2,made
46176,1,23.1,5.3,6.2,missed
46177,0,24.7,6.8,1.2,made
46178,14,16.5,3.1,12.8,made
46179,16,27.8,4.3,15.0,made
46180,0,23.1,7.2,0.7,missed
46181,0,28.5,5.1,1.1,missed
46182,18,22.3,5.0,15.8,missed
46183,19,9.6,8.1,18.8,missed
46184,4,15.1,5.3,6.0,made
46185,2,4.0,2.1,2.8,missed
46186,2,25.5,3.8,2.6,missed
46187,7,6.7,4.4,6.3,made
46188,15,7.0,1.0,14.1,made
46189,8,6.2,1.3,8.8,made
46190,2,3.6,3.0,2.4,made
46191,1,5.4,2.2,1.4,made
46192,3,1.7,13.0,3.2,made
46193,0,0.5,9.7,1.4,made
46194,3,4.3,5.8,5.4,missed
46195,0,25.0,3.5,0.7,made
46196,2,25.2,2.3,2.2,made
46197,0,26.7,2.5,1.8,missed
46198,0,20.6,3.8,2.6,missed
46199,0,4.2,0.7,1.0,missed
46200,2,3.0,0.0,2.2,made
46201,2,17.2,4.6,2.9,missed
46202,0,25.2,5.0,4.8,missed
46203,5,7.8,1.8,5.8,made
46204,5,9.4,6.1,5.2,missed
46205,1,2.8,0.2,3.1,made
46206,4,7.3,1.7,4.2,made
46207,0,1.2,9.3,1.1,made
46208,1,21.9,4.1,6.2,missed
46209,13,22.1,4.0,6.4,missed
46210,0,2.9,2.4,0.7,made
46211,1,7.9,2.8,1.6,missed
46212,7,6.0,0.2,7.2,made
46213,8,8.4,4.2,6.5,missed
46214,1,16.6,5.3,7.1,missed
46215,1,8.7,0.6,5.4,made
46216,9,20.9,4.6,8.1,made
46217,0,14.9,3.5,0.9,missed
46218,0,3.4,2.6,1.6,made
46219,0,27.0,3.4,8.8,missed
46220,13,4.2,5.0,13.1,missed
46221,8,2.4,1.8,6.6,made
46222,1,6.7,1.3,3.6,made
46223,19,21.4,4.7,16.8,missed
46224,4,24.7,5.0,4.5,missed
46225,3,9.4,2.3,6.6,missed
46226,0,8.5,3.4,1.6,made
46227,2,2.9,2.4,2.7,made
46228,0,0.9,2.5,1.0,missed
46229,2,25.1,6.8,2.4,missed
46230,8,23.7,3.6,12.3,made
46231,17,12.6,3.7,14.5,made
46232,1,13.9,2.9,4.8,made
46233,0,15.8,3.3,2.9,missed
46234,2,17.8,8.3,5.2,made
46235,5,22.9,4.3,6.9,missed
46236,5,5.3,1.6,8.2,made
46237,11,9.7,3.1,11.2,missed
46238,0,10.1,2.9,0.0,made
46239,3,27.4,5.0,5.3,missed
46240,4,6.1,5.5,5.3,made
46241,3,5.3,3.2,3.8,made
46242,0,25.3,3.9,7.5,missed
46243,4,21.7,4.7,3.5,made
46244,0,24.6,4.7,3.1,made
46245,5,19.0,2.7,6.3,missed
46246,2,20.8,4.9,3.3,missed
46247,5,5.9,3.0,5.1,made
46248,15,4.9,4.2,13.3,missed
46249,1,7.2,26.3,3.5,made
46250,7,5.5,2.5,6.4,missed
46251,14,18.2,6.5,10.2,missed
46252,0,23.5,5.7,1.2,missed
46253,0,2.8,2.3,0.0,made
46254,9,25.7,3.5,9.6,made
46255,16,7.6,4.0,16.1,missed
46256,1,25.4,5.5,4.0,missed
46257,0,14.6,9.5,0.0,made
46258,14,25.6,5.4,14.6,missed
46259,1,21.5,12.1,2.2,made
46260,0,26.0,3.2,3.5,made
46261,15,20.3,3.3,13.2,missed
46262,0,28.2,5.1,2.5,missed
46263,1,2.7,4.2,7.7,made
46264,0,21.4,7.0,2.7,missed
46265,0,26.7,6.2,1.5,missed
46266,6,8.0,4.5,6.9,made
46267,2,1.7,4.3,3.7,made
46268,5,8.6,0.0,6.0,made
46269,1,1.7,4.7,2.5,missed
46270,10,16.0,6.0,9.8,made
46271,17,25.2,3.5,19.1,missed
46272,0,26.8,10.9,0.0,missed
46273,8,4.0,2.8,6.8,made
46274,1,25.4,7.9,2.6,made
46275,10,25.8,5.4,9.0,made
46276,6,29.8,5.0,6.4,missed
46277,9,10.3,3.0,10.0,made
46278,15,28.9,3.9,16.3,missed
46279,11,20.2,3.0,8.5,missed
46280,7,25.3,4.3,9.8,made
46281,13,2.5,3.3,18.2,missed
46282,21,11.5,5.4,21.1,missed
46283,17,20.3,5.1,17.5,missed
46284,1,6.0,1.8,5.3,made
46285,3,25.3,4.7,5.3,missed
46286,3,4.0,2.5,3.2,made
46287,1,4.6,3.4,3.6,missed
46288,0,28.0,4.5,3.7,made
46289,0,27.4,4.1,0.9,made
46290,0,25.0,3.3,2.0,missed
46291,0,3.4,0.8,4.6,missed
46292,4,0.5,3.5,3.9,made
46293,0,2.8,0.0,0.0,made
46294,1,24.8,4.0,7.1,missed
46295,6,7.3,5.2,3.9,made
46296,9,3.9,1.5,13.8,made
46297,4,2.8,3.0,4.9,made
46298,1,24.7,7.9,4.6,made
46299,14,3.7,3.0,15.8,made
46300,2,25.0,4.3,8.3,missed
46301,0,14.1,11.3,0.0,made
46302,3,26.3,2.9,3.1,missed
46303,2,3.9,2.6,5.4,missed
46304,1,20.3,4.3,5.2,made
46305,3,9.4,0.0,3.0,missed
46306,0,25.5,4.4,2.1,made
46307,0,19.7,4.6,3.7,made
46308,0,28.2,12.5,0.7,missed
46309,0,24.3,7.5,1.4,missed
46310,2,20.2,3.4,4.5,missed
46311,15,2.7,0.1,15.5,missed
46312,0,33.6,4.1,4.6,missed
46313,4,26.0,3.7,7.4,missed
46314,1,20.5,4.0,4.2,missed
46315,6,20.0,3.4,6.0,missed
46316,2,3.1,2.8,2.6,made
46317,3,11.5,3.3,6.1,missed
46318,3,11.5,4.3,8.2,missed
46319,14,7.1,2.0,12.9,missed
46320,7,7.3,1.2,6.8,missed
46321,0,24.9,4.0,1.1,made
46322,0,19.0,3.9,6.2,made
46323,4,1.6,2.5,4.7,made
46324,1,18.4,3.7,7.8,missed
46325,2,11.0,1.8,2.7,missed
46326,2,16.5,3.7,6.9,made
46327,0,25.2,5.0,1.1,missed
46328,2,6.0,1.9,2.9,missed
46329,0,1.7,1.2,0.6,missed
46330,0,1.7,3.3,0.6,made
